review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R1J0NU2PKN8GQ3,5,0,0,N,Y
R2YWH4TD6T1XMB,5,0,0,N,Y
R7IVIIIAIKVYI,5,0,0,N,Y
RXHJMRFAV6MF4,5,0,0,N,N
R1HQF43XDIOPT0,5,0,0,N,Y
R1GSAKMRK0YEYY,5,0,0,N,Y
R3L4BWN2AZLLRI,5,0,0,N,Y
R3K0QJDTKTQEH7,5,0,0,N,Y
R38SEWPJ49MGQ1,1,0,0,N,Y
R3H8I1DVBH3X35,4,0,0,N,Y
RY1J6R8KLKS4S,5,0,0,N,Y
R2NNSKJANO1HHR,5,0,0,N,Y
R3FGUSMPWRDNW7,5,0,0,N,Y
R1XV35NX6LIGWM,4,0,0,N,Y
R1BCQCSPNY456,5,0,0,N,Y
R2GYLDC41A7E1D,5,0,0,N,Y
R2QHXCBIFJ6MAL,5,0,0,N,Y
RBTT4771M6RQZ,1,1,2,N,Y
R1CJSYFI03IS6H,5,0,0,N,Y
RMP3HS8NEPETS,5,0,0,N,Y
RM9M1362D0TU7,5,0,0,N,Y
RUBVUJ6MC3XWH,5,0,0,N,Y
RNJZLFX3YNFTO,5,0,0,N,N
RFR9I8E1ZMRIS,5,0,0,N,Y
R3OQV0N027FNFT,5,0,0,N,Y
R3BH22YN0T4ZMY,4,1,1,N,Y
R1KG108EHJQQDP,4,0,0,N,Y
RDU9J5KXWLPX0,5,0,0,N,Y
R3RCPULHC9VTZ3,5,0,0,N,Y
R2OQ9TJFFT3J5F,5,0,0,N,Y
R1ZCZGDNJBQMVV,5,0,0,N,Y
RQ96J5S1GT749,4,0,0,N,Y
R3MY7YWEMWA1QH,5,0,0,N,Y
RDKM2RHWXFVG3,5,0,0,N,Y
RNDWTSLB6NBA,5,0,0,N,Y
R2YVG5EED0VBO9,5,0,0,N,Y
R3DFF5NMANTZQY,5,0,0,N,Y
R79GZEYR8HJJR,5,0,0,N,Y
R1KBGJG2SALCVH,5,0,0,N,Y
R1H4229I13NEUB,5,0,0,N,Y
R2T07DOZIHA84R,5,0,0,N,N
R102O9KJ14I95Q,5,0,0,N,Y
R3Q96ZW0K2YAZK,5,0,0,N,Y
R39BX5J4JCUF0N,5,0,0,N,Y
R2TC39MKOKX9XM,5,0,0,N,Y
R16ZYRBJBP5RR1,5,0,0,N,Y
R1B97CHIG6CYZ2,5,0,0,N,Y
R3RMM0GVK1LEYK,5,0,0,N,Y
R5CUKT6UNE1IK,5,0,0,N,Y
R3SDCDSP8V6T4V,2,1,2,N,N
R2R58Y7AHM59MD,4,0,0,N,Y
R1H1W8CUECMZG1,5,0,0,N,Y
R3VFJ6HJ9PY86G,5,0,0,N,Y
R3B82TZPF3JGXJ,1,0,0,N,Y
R8JPL3CYBYD2T,5,0,0,N,Y
R3L5MGXNLI2V15,5,0,0,N,Y
RXR47YCMIVAN3,5,0,0,N,Y
R24JI4PPUYRV3V,5,0,0,N,Y
RO291TIK249QT,5,0,0,N,Y
RZ08S5M56P1C9,5,0,0,N,Y
R2T4QM2QBMP5IN,5,0,0,N,Y
R33OSV5XMKY9I,5,0,0,N,Y
R2EMD6774Q44LO,5,0,0,N,Y
R3ENCAIFV98MSB,3,0,0,N,Y
R2A4IQOY9UGV81,5,0,0,N,Y
R26CFZVN5V8LH9,5,0,0,N,Y
RX3LUHRHC0QUA,5,0,0,N,Y
R58907T2O5JZ9,5,0,0,N,Y
R1A1S73TTHQ54S,5,0,0,N,Y
R1D5HCP314EEYL,5,0,0,N,Y
RSM9OV93EHVPI,5,0,0,N,Y
R2PKCWW7R44UP0,5,0,0,N,Y
R3F2Y0I6MG00FI,5,0,0,N,Y
R27L6XTJYMOBL5,5,0,0,N,Y
R3FX1XDY1UMW8J,5,0,0,N,Y
R1T0NN7KURIPI7,5,0,0,N,Y
RABGN8DEED4EL,5,0,0,N,Y
R12ZYQY7HNIGS1,5,0,0,N,Y
R3EJJ1HCZSX7TG,5,0,0,N,Y
R31RNC5LBBUG8J,5,0,0,N,Y
R1WDR073VBOB5M,4,0,0,N,Y
R3QZGR7EI91NXZ,5,0,0,N,Y
R228WMKN3F1CHU,5,0,0,N,Y
R19FVP2SBHKTZS,5,0,0,N,Y
R24HAT8ZF6LRUH,5,0,0,N,Y
R1PMS8QYYLAWWL,1,0,0,N,Y
R1W2L98OP1810W,5,0,0,N,N
R1V7FNKF2Z4Q1N,5,0,0,N,Y
RJ46YSDW4WWSY,5,0,0,N,Y
R13SFG6P29DLPP,5,0,0,N,Y
R2RVMCBA3SLDO2,5,0,0,N,Y
RD3T3X7L8TLKY,3,0,0,N,Y
R241125HW855MQ,5,0,0,N,Y
R1246K14UXY9VX,5,0,0,N,Y
R7A71EO8A7XMQ,5,0,0,N,Y
R3KK1YGXINKPTS,5,0,0,N,Y
R4BYN3EPKZH1I,5,0,0,N,Y
R1USDJQ5UYV17A,4,0,0,N,Y
R2A17YLD1IU8F7,5,0,0,N,Y
R1C61ZKRY59I2E,3,0,0,N,Y
R2V0QUKCYGWKYB,5,0,0,N,Y
R1RDA9M3WG7PB9,5,0,0,N,Y
R2O08TVK7ZY1AN,5,0,0,N,Y
R2J1Y310RRQQCI,5,0,0,N,Y
R2EZI7B6AHFO09,5,0,0,N,Y
R1RHCUAQP643BJ,5,0,0,N,Y
R2SFFX6F3UMMQ9,5,0,0,N,Y
R3J9RC85VEM977,5,0,0,N,Y
R1M1KY304VVYFE,5,0,0,N,Y
RZC04IIY0863K,5,0,0,N,Y
R2NMBOK68R7TVD,5,0,0,N,Y
R1M195JM8GMSMV,5,0,0,N,Y
R1TXAM7108ZK2A,5,0,0,N,Y
R1CY6V859GMY7W,5,0,0,N,Y
R2HIXSHFPXDIRA,5,0,0,N,Y
R17QH6MMKPA1EQ,5,0,0,N,Y
R3D8F8U31NQNW8,5,0,0,N,Y
R1HCEVP9ASWQK8,5,0,0,N,N
R2SSZBAXPY1TCJ,5,0,0,N,Y
R14P4XNO51U0RQ,5,0,0,N,Y
R2NP11XNEXPNET,5,0,0,N,Y
R1AQDEU8IW2371,4,0,0,N,Y
R34SECKY3FE0AN,5,0,0,N,Y
RBKMTAWCL7D2M,5,0,0,N,Y
R2FTDF6TCVSQRC,5,0,0,N,Y
REJ9S2INJ4P29,5,0,0,N,Y
R17SDSC94GAWNU,5,0,0,N,Y
R1QYXV5FL14J5F,5,0,0,N,Y
RGSYUORFJ7VHV,5,0,0,N,Y
R254X4GWF80NOR,5,0,0,N,Y
R3FHCCNTD1QHKP,5,0,0,N,N
R390H8PFGGC87T,5,0,0,N,Y
R378ZJEX4U3QOY,5,0,0,N,Y
R2W6RLUWPD6GZ9,5,0,0,N,Y
R2WOSGCEU8WWRB,1,3,3,N,N
R33STCNW886RMJ,5,1,1,N,Y
R2RTBKLBKT6R2V,5,0,0,N,Y
R2DG5JWXK0FLY6,5,0,0,N,Y
R32UZTS1R6BNQR,5,0,0,N,Y
R27TCQO4N39VFB,5,0,0,N,Y
R1VAJNXIZ75FXA,5,0,0,N,Y
R375OZNW1THS5P,5,0,0,N,Y
R221EDR1UP171D,4,0,0,N,Y
R1SM2DUJEROZ7C,5,1,1,N,Y
R3ICC1XFEQN34Y,5,0,0,N,Y
R1TCT0U5VL8F5C,2,0,0,N,Y
R3H4UVK4XSBXLU,5,0,0,N,Y
R3DYDAGELAXE83,5,0,0,N,Y
R3FIW4U6LILWNG,5,0,0,N,N
R3B9WWKPC0YS7X,5,0,0,N,Y
R71N58RJ8KHFK,5,0,0,N,Y
RWZZSBUILGUWQ,5,0,0,N,Y
R2AM8NTHCY2BM5,5,0,0,N,Y
RJYGFHBPV2ZI9,5,0,0,N,Y
R2FFE9F5HHX743,5,0,0,N,Y
R2O06DZV165AHX,5,0,0,N,Y
R2I276A8MCBGFM,5,0,0,N,Y
R2MMC1KOHWBM5S,5,0,0,N,Y
RFRV3C2T3XTC9,5,0,0,N,Y
R3VGFGU36KQASN,5,0,0,N,Y
R1WQSFKDUKLA34,5,0,0,N,N
R2CHSJQI358Q6Q,3,0,0,N,Y
RNN44P6OROEM3,5,0,0,N,N
RR9MAYSSYRYMD,5,0,0,N,Y
R2KUGUUKKIWQJA,5,0,0,N,Y
R3KT0YLGVDJ551,5,0,0,N,Y
R2PQQHLXZBMYOT,4,0,0,N,Y
R3PXVD2L4OMWF4,5,0,0,N,Y
R2YXY0HYB0VQIH,5,0,0,N,Y
R1EP2PL1A29DO9,5,0,0,N,Y
RAOI1LCX4DY51,5,0,0,N,Y
R25GIHKU7YZ0J6,5,0,0,N,Y
R1PZFK5AIF8VVI,1,0,0,N,N
R209PJKBWY03I1,5,0,0,N,Y
R3V3URNTU5RHAQ,5,0,0,N,Y
R1GQQNU67HO1A2,5,0,0,N,Y
RN4I799WK23MJ,5,0,0,N,Y
R8G2Y4C50DXF9,5,0,0,N,Y
RQFWW4TO84YQR,5,0,0,N,Y
R3KINHT476HRIC,5,0,0,N,Y
R16N03CBXM3ES4,5,0,0,N,Y
R2H7NKTHVF9PAY,5,0,0,N,Y
R1J4NX4OLVVNVG,5,0,0,N,Y
R1TTC0EQWGYS0Z,5,0,0,N,Y
R2IF4JL7QG85OJ,5,0,0,N,Y
R3K7319SCEARMD,5,0,0,N,Y
RBB5GF3CQGKLF,5,0,0,N,Y
R2Z4PZBZ45YQLR,5,0,0,N,Y
R2C3TVUDIGWFE6,4,0,0,N,Y
R1DYQXBLLH52XI,5,0,0,N,Y
R1BR8H1MH4F9EN,5,0,0,N,Y
RZ1G3JCX7FPLJ,5,0,0,N,Y
R38SK9RQR18ZHA,5,0,0,N,Y
R27V8WPC7ET423,5,0,0,N,Y
R2T6TH0YVEA435,5,0,0,N,Y
RY1782LFY3POT,5,0,0,N,Y
R3VX9LW3G8GFLS,5,2,2,N,Y
R151V32RXPBODB,5,0,0,N,Y
R90EGHYKBPF1E,4,1,1,N,Y
R1KP5VGXNNAV5V,1,0,0,N,Y
RV51Q34SHK55A,5,0,0,N,Y
RT4W37RBFVBEX,5,0,0,N,Y
R7T7P6TENC1Y,5,0,0,N,Y
R2VGVL6KTLED44,5,0,0,N,Y
R22SGLCVQ4B30S,5,0,0,N,Y
RLG55Q20O6M41,5,0,0,N,Y
RHF8QB0OBIXR7,5,0,0,N,Y
R10E6WOTBWHSDV,5,0,0,N,Y
R1A1XXXFWZDXAQ,5,0,0,N,N
R138V5WXSXY4BS,5,0,0,N,Y
R2XIL9JGSU7SE9,5,0,0,N,Y
R2KDBNRNBVFAK1,5,0,0,N,Y
R1LW6GQSL9VGU,3,0,0,N,Y
RXQJBTCYF9SRC,5,0,0,N,Y
R16ZAUOLWH6XPT,1,0,0,N,N
RT37YD268EN26,3,0,0,N,Y
R32C614PU1JATW,5,0,0,N,Y
R2RWEJ61AEKJNI,4,0,0,N,Y
R24M1IOOTYB233,5,0,0,N,Y
RSEZWYNFR97HO,5,0,0,N,Y
R16SP2TT50ZK9P,5,0,0,N,Y
R3IPZ548LE9D4,5,0,0,N,Y
RWMEKJLL02Z18,5,0,0,N,Y
R29SSJGBQ6I0DS,5,0,0,N,Y
R1VE2S2PDS6RYE,5,0,0,N,Y
RFV1SMUXEE40Y,5,0,0,N,Y
R1BCR1MP5G51QY,5,0,0,N,Y
R23EEIL2QHARE8,5,0,0,N,Y
R3NAEEJLLVFX77,5,0,0,N,Y
R39Y1J5JRUNGSJ,5,0,0,N,Y
R3RKCFIA68YZ0N,5,0,0,N,Y
R6ESK2RT962CJ,3,0,0,N,Y
R1KIRKVG726LLF,5,0,0,N,Y
R3KPU5P2HH61ZY,5,0,0,N,Y
R9COFL8FDU8NW,5,0,0,N,Y
R3T3HZ561Z5OPA,5,0,0,N,Y
R1HMCIEI8A6GEQ,5,0,0,N,Y
R2T4842SDBSLLO,4,0,0,N,Y
R3AJVA63314DR7,5,0,0,N,Y
R12XU8MDUCXQCU,5,0,0,N,Y
R3NUWFRUGPQLXU,5,0,0,N,Y
R2JSF3IRJ9ZCRO,3,0,0,N,Y
R2HQSF7ROYHQY7,5,0,0,N,Y
R29ILFEL26FJ67,5,0,0,N,Y
R1N5XHGOEKLDS,2,5,6,N,Y
R2SD7GSBK8ZXZ2,5,0,0,N,Y
R28SG2L1JHYV6F,5,0,0,N,Y
R328A7GKDTX5P7,5,0,0,N,Y
R2DD8P4AURECI1,5,0,0,N,Y
R1RZ8CQ9RR9C2,1,1,1,N,Y
R2J5XG0ZYQGHVB,5,0,0,N,Y
RJJIY4TYK0FK9,5,0,0,N,Y
R322GX1ALZZJDK,5,0,0,N,N
RE7FI7RIBG18F,5,0,0,N,Y
R3B46T75NOGX2T,5,0,0,N,Y
R1U1DAY92PNRO2,5,0,0,N,Y
R1JPN0I8VKCQOT,5,0,0,N,Y
R1I4EL9YTAYPPC,5,0,0,N,Y
R3I660AMX85FAT,5,0,0,N,Y
R1LACALC1GYER2,1,1,3,N,Y
R3C57TRA683R8E,5,0,0,N,Y
RZ8L46T270SDQ,5,0,0,N,Y
R2URWL188ZT62Z,5,1,1,N,Y
REHBTOVE7FKP4,5,0,0,N,Y
RY5966RVMTS2O,1,0,0,N,Y
R157QW6QGSI4DG,5,0,0,N,Y
R11KRGGR2KFY18,5,0,0,N,Y
R2J787BA0XCKKL,1,0,0,N,Y
R1A673VMTEF5Z7,5,0,0,N,Y
R3GVOBQOU11L7H,5,0,0,N,Y
R25GY64PM3HUCJ,5,0,0,N,Y
R1I2NG6EEZ0FIC,5,0,0,N,Y
R1XCA96Q6NKU62,5,0,0,N,Y
R1Y7LZQA7WOUCW,5,0,0,N,Y
R3GB094L9LAAY2,5,0,0,N,Y
R3RHOOYA6VNSWT,5,0,0,N,Y
R2UENX32A5TPL7,5,0,0,N,Y
R3BX6XR80G0T1Z,4,0,0,N,Y
RKXA0JCG6F7WS,5,0,0,N,Y
R2S60BXBX0VYB7,5,0,0,N,Y
RG4OL2LYEGKHK,5,0,0,N,Y
R2DQFVJKLOD9G8,5,0,0,N,Y
RTN7OFDKA16HP,5,0,0,N,Y
R2N0DC9OF2JZ6T,5,0,0,N,Y
R3TSF7YDEJP8F5,5,0,0,N,Y
R1ASZAQLZDS6S9,5,0,0,N,Y
R25X5IL253VOIF,5,0,0,N,Y
R1XALKY1MN0R66,5,1,1,N,Y
R28SQTW3KNI7ND,5,0,0,N,Y
R9T5VVYP1AGWZ,5,0,0,N,Y
RGZY16CBMU1KG,5,0,0,N,N
R14WR9MVT4AZN3,5,0,0,N,Y
R3I5RDUUKWONZZ,5,0,0,N,Y
R38BB46K9OONT6,5,0,0,N,Y
R202JJROCC6CNL,5,0,0,N,Y
R189VF5TE77K0T,5,0,0,N,Y
RDK5LBZ6I4EPT,5,0,0,N,Y
R2PCP82DJ6BY9W,1,0,0,N,Y
RL7I9JW2W25PI,4,0,0,N,Y
R1O8OKCG24ROWZ,5,0,0,N,Y
RZ5G248RZAXWH,5,0,0,N,Y
R7P5AX639MZTH,5,0,0,N,Y
R1NGP9KPCK1I26,5,0,0,N,Y
R34I6C3FW9OKK7,5,0,0,N,Y
R11IM05AF83B98,5,0,0,N,Y
RJT6ZEJ2FO8WE,5,0,0,N,Y
RWSSZBK8ICYL1,5,0,0,N,Y
RM5OAPIKR66C2,5,0,0,N,Y
R13FZO5BGM83RG,5,0,0,N,Y
R3DYFYLC2XQ1LV,5,0,0,N,Y
RGK3AA9Q4TP86,5,0,0,N,Y
R1FU0J3KJZJW90,5,0,0,N,Y
RG1PYPPPEU0DY,5,82,103,N,N
RATJ056DKEZZ,5,0,0,N,Y
R34ICUK3K1BYCW,5,0,0,N,Y
R36TZFDNLCO1O4,5,0,0,N,Y
R26WF2LN5319PT,5,0,0,N,Y
R3CUCUWUSA63WG,5,0,0,N,Y
R3HSM1QDTVF4WW,5,0,0,N,Y
RDBBOFC9FRPW7,5,0,0,N,Y
R3BR68LPRK3LEY,5,0,0,N,Y
R19N3X43VD1MWS,5,0,0,N,Y
RSKVXQWRLJDY7,5,0,0,N,Y
R28DWS36IEYUV8,4,0,0,N,Y
R1GDBHP9BIVI48,5,0,0,N,N
R1BKFZLY6IDERI,5,0,0,N,Y
R2I9CK7T8W7Q1P,5,0,0,N,Y
R2RUYUETYTMXTM,5,0,0,N,Y
R36O8HSHRZUA9B,5,0,0,N,Y
R1SG8I0DNOVF8X,5,0,0,N,Y
R21XDYZH2UV0HL,5,0,0,N,Y
RMHU3DQJYNWPM,5,0,0,N,Y
R337GNEVKIL4UW,5,0,0,N,Y
RBFS4YCH4HX6D,5,0,0,N,Y
R3ODTVIT0R0061,5,0,0,N,Y
R34EAXEZW91IXP,5,0,0,N,Y
R3P2BE8E7KCQ1I,5,0,0,N,Y
RV9CWFATB3G6L,5,0,0,N,Y
R2H18R3969V64E,2,0,0,N,Y
RNLHZTHGPO7TM,1,0,0,N,Y
R3733UOEL7TYX8,5,0,0,N,Y
RQT8HIS7S08J2,5,0,0,N,Y
RHK3V5SJLU4IA,5,0,0,N,Y
R1DR7TYSO6TOV2,5,0,0,N,Y
R1CDY9MPD8C7B9,5,0,0,N,Y
R14LXPVGOEPNB7,5,0,0,N,Y
RPJ70MQKKGD48,5,0,0,N,Y
RQ2J3HV2L28AH,5,0,0,N,Y
R2UPZDA9SFQKSZ,1,0,0,N,Y
R3DGJEOUVJBLC8,1,0,0,N,Y
R1V4DY1X7DVYHW,5,0,0,N,Y
R16F44RNLIEI27,5,0,0,N,Y
R3SGTL59ZFLRG5,5,0,0,N,Y
R3182AL9NTF3WP,5,0,0,N,Y
R1WS3M53MSSYBX,5,0,0,N,Y
R20IYRPLDJJTMN,5,0,0,N,Y
R2JOGZS87OA002,5,0,0,N,Y
R2CB65OWZRWW72,5,0,0,N,Y
R2UFMXAL0UCWSL,5,0,0,N,Y
R2TUOH5NYDF63E,5,0,0,N,Y
R2IGSQCA221QIY,5,0,0,N,Y
R2ZZEFEBX0D8C8,5,0,0,N,Y
R75L3IBWOX8DU,4,0,0,N,Y
R2DVKGPWO6BDWK,1,0,0,N,Y
R16VA7I59DYU4Z,5,0,0,N,Y
R2F9OTKAGXASSL,4,0,0,N,Y
RSD3WWHKO47FE,5,0,0,N,Y
R1DSJIU2BTZAHY,5,0,0,N,Y
R1X5A0MD8ZPBZ8,5,0,0,N,Y
R2LY9I2RXWD182,5,0,0,N,Y
R1M71UNGIL9N2G,5,0,1,N,Y
R2AR2XLM6ZSMWM,5,0,0,N,Y
R3LPAL3RDZEBRL,5,0,0,N,Y
R28R7Q4C413ADW,2,0,0,N,Y
R1GPT2U2V2TB3B,4,0,0,N,Y
R5L4HPMXQUQ14,5,0,0,N,Y
R14PY5FY5AP27Q,2,1,1,N,N
R1KYOYPIJSUWD1,5,0,0,N,Y
RIBKVMS7310KM,5,0,0,N,Y
RGMU2BH3ASTNK,5,0,0,N,Y
R1MAQHATBZQKOM,5,0,0,N,Y
R34F62SWZELD6O,1,0,0,N,Y
RA4YSMMJBFQRM,5,0,0,N,Y
R1POPAYBEIN2UX,5,0,0,N,Y
RRIB9QJK2KPO6,5,0,0,N,Y
R10BGZ67IZ54CG,5,0,0,N,Y
R2V64W703EIBV9,5,0,0,N,Y
R3IBB2RNR576DX,5,0,0,N,Y
R2A4BTIFW7GHAH,5,0,0,N,Y
R3BPFXR8L0CYQ0,5,0,0,N,Y
R2U8YOSOHDH95D,5,0,0,N,Y
R5LYV38HD59PB,5,0,0,N,Y
R2TV1J9J0RNMKW,5,0,0,N,Y
RN0R2C0MWIYVY,5,0,0,N,Y
R28B5S9UHFS3T3,5,0,0,N,Y
RDVUQ3MU4WSPJ,5,0,0,N,Y
R1K1IHRX8MMW12,5,0,0,N,Y
R3E1TMYN9KLZJ9,5,0,0,N,Y
R2FHG81BJT4Y7R,5,0,0,N,Y
R2L6ZECPOF6KAI,5,0,0,N,Y
R2H11H053JMJLY,5,0,0,N,Y
RLGE7GH6I6XOW,5,0,0,N,Y
R1EI7RR70H0SXE,5,0,0,N,Y
RNZCDPU46STUS,1,0,0,N,Y
R2AOBG3H12O23W,3,0,0,N,N
R41XTLS9JBVNG,5,0,0,N,Y
R3T6WQF9LTHD1A,5,0,0,N,Y
RJND84A3NWDSB,5,0,0,N,Y
R35Q8HUCWT06F,5,0,0,N,Y
RB4YN2NW1ZKS6,5,0,0,N,Y
R3RA0PPWQLEEV9,5,0,0,N,Y
R3GPEMI8IGR0CM,5,0,0,N,Y
RJ5TVH060DQUC,5,0,0,N,Y
R2V4837YZ3CE22,5,0,1,N,Y
R1VXQHSW1T2K7H,5,0,0,N,Y
R2SVI6Y28SUWZ8,1,0,0,N,Y
RCCHI05BHKBAA,5,0,0,N,Y
R1PADX78GQ37FZ,5,0,0,N,Y
R34Y0PF8CPJ6EJ,5,0,0,N,Y
RZ6N773FTNU1A,5,0,0,N,Y
R7S9ZIRY7D2HY,5,0,0,N,Y
R2CKURAXRHU0E,5,0,0,N,Y
R1T7GSCCXWP6OC,5,0,0,N,Y
R2ZQL52SWCT5UB,5,0,0,N,N
R334DI0DV2EDNB,5,0,0,N,Y
R2F3I2BVNANZW8,5,0,0,N,Y
RW9UXCC3R3DBF,5,0,0,N,Y
R38VNVGMR8NL54,5,0,0,N,Y
R21BPJTKXWBO0O,5,0,0,N,Y
R1FZBR2E0QOYHV,5,0,0,N,Y
R2WYYE5CODE7B8,5,0,0,N,Y
R1WD19PTUV9S12,5,0,0,N,Y
R3PKNYESKHW0X2,5,0,0,N,Y
R38LCO1JJ2O7ED,5,0,0,N,Y
R2VVB0ROUSPETJ,5,0,0,N,Y
R372COYOWAJC1M,4,0,0,N,Y
R3RII08BG7QTJ4,5,0,0,N,Y
R3TV621TYZUKJ7,5,0,0,N,Y
R3KZW8Q1HSPNOQ,5,0,0,N,Y
R2MUQ06PU2V7OD,5,0,0,N,Y
R23IEPR5WLFDY5,5,0,0,N,Y
R2MCJ8RSLS6TO,5,0,0,N,Y
R2GOPK62LHC86C,4,0,0,N,Y
RD6OX0E9BR26O,5,0,0,N,Y
R249JLZYX561Y8,5,0,0,N,Y
RQJMOKI42GEU6,5,0,0,N,Y
R3CKXMWLS01AM,5,0,0,N,Y
R17481LJ6SJXNS,5,0,0,N,Y
R3E14C7LQPYVBL,5,0,0,N,Y
RT7RXL8APBW7,5,0,0,N,Y
R271A84MRFL4OK,5,0,0,N,Y
R27BRP5J1W1YG,5,0,0,N,Y
R5110F9ADYKMC,5,0,0,N,Y
R31M4G4UQ6KPRF,5,0,0,N,Y
R23B00AO4X04UI,4,0,1,N,Y
RBAWC5Q1WYYFT,5,0,0,N,N
R1PI6VHQ5VQB0S,5,0,0,N,Y
R2DJUB7G1MAG9N,4,1,1,N,Y
R1PM1A779DVNC0,4,1,1,N,Y
R1CICA1B04N7U2,4,1,1,N,Y
R1YILK2T79LKTO,5,0,0,N,Y
R3OCKDPXW0MC5L,5,0,0,N,Y
R2RTBNQVPO0WMJ,5,0,0,N,N
RR2S49NOMHQ0R,5,0,0,N,Y
R1W2JG48SOWNTU,5,0,0,N,Y
R3Q511WK5CKV9G,5,0,0,N,Y
RPZOX5F0HNVHI,5,0,0,N,Y
R11Q4QPG2PJWYX,5,0,0,N,Y
R2HYJX7G21MO2F,5,0,0,N,Y
R1CJ1KDYC3AP23,5,0,0,N,Y
R26HAI7SEAVUSH,1,0,0,N,N
R2B7RRTJBPSMWD,5,0,0,N,Y
R3JZ1ZZBXLJNNS,5,0,0,N,Y
RLM6YD3H5WTOX,5,0,0,N,Y
R3N33GG2DGF7LB,5,0,0,N,Y
RTK83A5J5MICN,4,1,1,N,Y
R3MJQZ0HX10U65,5,0,0,N,Y
R180JZ045U79AI,5,0,0,N,Y
R1597T6XDUOJ0N,5,0,0,N,Y
R3NBCHUMYV73WC,5,0,0,N,N
RB4GXS0PFKRWT,5,0,0,N,Y
RI0G25JXR7JGI,5,0,0,N,Y
RN5CH0YM70JGF,5,0,0,N,Y
R30Z2KT9OCZ2MG,4,0,1,N,Y
R1QUE6UEHIRXNN,5,1,1,N,Y
R1WPTKAYP60KDL,5,0,0,N,Y
R47GMQRZMUVEV,5,0,0,N,Y
R17ZWRJ2SI8BW3,5,0,0,N,Y
R181O33UESFUM0,5,0,0,N,Y
R24KWDXHV3I6WG,5,0,0,N,Y
R16ZT85XC1QCJ7,1,0,0,N,Y
RRYD1IW4310WL,5,0,0,N,Y
R2OXYLVUCNW72N,5,0,0,N,Y
R34KZYA24V79S8,5,0,0,N,Y
RS3C3JFSP01MC,5,0,0,N,Y
R3DCTRYO3WCRRE,5,0,0,N,Y
R2RON2CVG4JO9X,5,0,0,N,Y
R2HS0ZFWS8COOD,5,0,0,N,Y
R2MK3BC2D50VRL,5,0,0,N,Y
R2QVSO9PPU96Q9,5,0,0,N,Y
RCALUQ4FVDVIT,5,0,0,N,Y
R1I9JMW8T5OYL3,5,0,0,N,Y
R150PFEZIKS7FP,5,0,0,N,Y
R3LR8AGXFZ4KLD,5,0,0,N,Y
R3T0RLHQRV6S3B,4,0,1,N,Y
R10R7YDJVFU9LH,5,0,0,N,Y
RVAK7V1TA1E3P,5,0,0,N,Y
R1MU5D1AN44MH0,4,0,1,N,Y
RBWK53DLDORHA,5,0,0,N,Y
R32NFBPNWCQBE5,5,0,0,N,Y
R1GJFWCK4ATK4,5,0,0,N,Y
R9WCSPF7BYB9H,5,0,0,N,Y
RNEPXRP56IVKO,5,0,0,N,Y
R3BTW09MKTEMCF,5,0,0,N,Y
R1HAW690NVNPBG,5,0,0,N,Y
R13HN4QRL1ULMM,5,0,0,N,Y
R1DBVJJ8GOBTXE,5,0,0,N,Y
R1717FH23CMMYT,5,0,0,N,Y
R126ULRHM7PU29,5,0,0,N,Y
R3SOZA5UNFG53N,5,0,0,N,Y
R3AAL4JYFW9333,5,0,0,N,Y
R3GA06UMHON0GT,5,0,0,N,Y
RX7OMHFB91UXF,3,0,0,N,Y
R2509NZV2JMWDA,5,0,0,N,Y
R24LQ8BQOTW825,5,0,0,N,N
R28IX3DU11PIZR,5,0,0,N,Y
R2BDH8K3JVQDYA,5,0,0,N,Y
R2XJD5XN2J7GAO,5,0,0,N,Y
R9WXNYP3W94WY,5,0,0,N,Y
R3W4A7Z34B2T6A,5,0,0,N,Y
RF919BLFOAGCU,5,0,0,N,Y
R19Q4CJBH1N5LY,5,0,0,N,Y
R1F7IAWALH1BMT,5,0,0,N,Y
RERPKE4V2ZAP0,3,0,0,N,Y
RRVJGGLJVNA3F,5,0,0,N,Y
R3IY8GIS54QV5L,5,0,0,N,Y
R2G5A10FPCXG5J,1,0,0,N,N
R1PQG7EWCIE4FK,5,0,0,N,Y
R2U34Z9S2Q43Z,1,0,0,N,Y
R2QEC9C8CJ0BEA,5,0,0,N,Y
R11XCZ0M6HQ0A3,5,0,0,N,Y
R1ZOQ1XZ8A6HQY,5,0,0,N,Y
REPP6S0S89NAB,5,0,0,N,Y
R1PGMBGOTTL37A,4,0,0,N,Y
RRUBH5SY0C4XF,5,0,0,N,Y
R3ID66Y3IFO5GW,5,0,0,N,Y
RLQ6FDAN4ZL2I,5,0,0,N,Y
R1QDW58ZRQYX2P,5,0,0,N,Y
R27K0OYNI395DW,5,0,0,N,Y
R2SY9CDW4QM82N,5,0,0,N,Y
R1YX5731VZYTGK,5,0,0,N,Y
R1AUZIJR7FENVT,5,0,0,N,Y
R2G981GZID1YAT,5,0,0,N,Y
R6OJJZUG1YI3D,5,0,0,N,Y
R2X2VRZ5DPN0DN,5,0,0,N,Y
R1GMNMI28ML2NZ,5,0,0,N,Y
R1UK5N6YKRHWRX,5,0,0,N,Y
R2LMPJGUVXOOK2,5,0,0,N,Y
R2ERJSJR6GD1NE,1,0,0,N,Y
R1T7KC922XC72C,5,0,0,N,Y
R11X2XUABP3262,5,0,0,N,Y
